apt_id,region_code,addr,primary_no,sub_no,apt_title,n_apt_title,lat,lon,sectors,construction,completion,households,heating_system,heating_resource,max_floor,min_floor,parking_capacity,parking_lot,community,min_area_supply,max_area_supply,min_area_use,max_area_use,addr_street,addr_short,executor,homepage,telno,category1,category2,available_date,ncode,in_use,deal_cnt,lease_cnt,rent_cnt,sido_code,dong_code,gubun,join_key,area_supply_pyeong
1165010636,11650,서울시 서초구 잠원동 65-33,65,33,잠원동,신반포22차,37.511665,127.007182,1동,한신공영(주),1983,132,지역난방,열병합,12층,12층,0,-,-,112.73,128.88,104.02,118.9,서울시 서초구 잠원로 86,서울시 서초구 잠원동,,,,,,,527,1,3,0,0,11,1165010600,재건축,1165000650033,38
1165010628,11650,서울시 서초구 잠원동 60-6,60,6,잠원동,신반포9차,37.511404,127.010432,2동,한신공영(주),1981,286,지역난방,열병합,12층,12층,0,-,-,81.28,81.28,75.95,75.95,서울시 서초구 신반포로33길 30,서울시 서초구 잠원동,,,,,,,537,1,2,0,0,11,1165010600,재건축,1165000600006,24
1165010203,11650,서울시 서초구 양재동 90,90,0,양재동,신영체르니,37.479213,127.041384,1동,한라건설(주),2002,175,개별난방,도시가스,9층,6층,1,-,0,43.79,78.38,32.08,58.21,서울시 서초구 논현로27길 57,서울시 서초구 양재동,,,,,,,8287,1,5,2,0,11,1165010200,아파트,1165000900000,16
1165010111,11650,서울시 서초구 방배동 2233,2233,0,방배동,방배현대홈타운3차,37.491898,126.984013,3동,현대건설(주),2004,123,개별난방,도시가스,15층,10층,1.78,-,-,106.36,152.1,84.98,123.34,서울시 서초구 방배중앙로21길 55,서울시 서초구 방배동,,,,,,,9603,1,7,3,1,11,1165010100,아파트,1165022330000,45
1165010622,11650,서울시 서초구 잠원동 58-22,58,22,잠원동,신반포17차,37.510732,127.014117,3동,한신공영(주),1983,216,지역난방,열병합,12층,12층,1,-,-,87.74,162.37,80.4,145.39,서울시 서초구 나루터로4길 49,서울시 서초구 잠원동,,,,,,,876,1,5,0,0,11,1165010600,재건축,1165000580022,48
1165010124,11650,서울시 서초구 방배동 774-19,774,19,방배동,현대멤피스,37.494794,126.988645,5동,현대산업개발(주),2001,206,개별난방,도시가스,21층,14층,2.51,-,0,165.14,231.07,133.31,186.53,서울시 서초구 방배로 239,서울시 서초구 방배동,,,,,,,3400,1,10,3,2,11,1165010100,아파트,1165007740019,50
1165010847,11650,서울시 서초구 서초동 1675-11,1675,11,서초동,서초대우아이빌,37.494245,127.017602,1동,(주)대우건설,2003,215,개별난방,도시가스,15층,12층,0.75,-,0,28.03,86.66,21.05,65.08,서울시 서초구 서초대로58길 10,서울시 서초구 서초동,,,,,,,13290,1,6,1,1,11,1165010800,아파트,1165016750011,14
1165010121,11650,서울시 서초구 방배동 759-2,759,2,방배동,삼호3차,37.497511,126.987115,4동,(주)삼호주택,1976,216,지역난방,열병합,12층,12층,0,-,-,153.9,289.36,129.76,257.12,서울시 서초구 방배로45길 2,서울시 서초구 방배동,,,,,,,948,1,0,5,2,11,1165010100,아파트,1165007590002,46
1165010605,11650,서울시 서초구 잠원동 33-11,33,11,잠원동,잠원월드메르디앙,37.512535,127.016299,1동,월드건설주식회사,2002,107,개별난방,도시가스,15층,6층,1.23,-,-,107.46,146.22,84.78,116.42,서울시 서초구 신반포로45길 71,서울시 서초구 잠원동,,,,,,,3416,1,5,2,1,11,1165010600,아파트,1165000330011,32
1165010630,11650,서울시 서초구 잠원동 60-78,60,78,잠원동,신반포20차,37.510426,127.011938,1동,한신공영(주),1983,112,지역난방,열병합,14층,14층,0,-,-,155.6,155.6,143.95,143.95,서울시 서초구 나루터로4길 60,서울시 서초구 잠원동,,,,,,,3525,1,8,0,0,11,1165010600,아파트,1165000600078,47
1165010824,11650,서울시 서초구 서초동 1436-14,1436,14,서초동,서초아이파크,37.485451,127.023009,3동,현대산업개발(주),2003,115,지역난방,열병합,18층,6층,2.6,-,-,147.83,233.92,127.82,192.63,서울시 서초구 효령로68길 33,서울시 서초구 서초동,,,,,,,8189,1,0,5,3,11,1165010800,아파트,1165014360014,61
1165010132,11650,서울시 서초구 방배동 888-53,888,53,방배동,방배자이,37.486663,126.998886,3동,엘지건설(주),2003,136,개별난방,도시가스,13층,10층,2.77,-,-,185.43,218.51,164.96,194.92,서울시 서초구 방배로18길 67,서울시 서초구 방배동,,,,,,,8760,1,6,0,0,11,1165010100,아파트,1165008880053,56
1165010722,11650,서울시 서초구 반포동 591-1,591,1,반포동,강남원효성,37.495959,126.996082,16동,,1984,107,개별난방,도시가스,3층,1층,0,-,-,152.76,254.39,146.04,216,서울시 서초구 사평대로20길 76,서울시 서초구 반포동,,,,,,,128491,1,4,0,0,11,1165010700,아파트,1165005910001,57
1165010136,11650,서울시 서초구 방배동 930-1,930,1,방배동,방배브라운가,37.48349,126.9918,2동,흥화공업(주),2006,161,개별난방,도시가스,13층,10층,1.35,-,0,105.93,156.43,84.85,124.67,서울시 서초구 방배로19길 67,서울시 서초구 방배동,,,,,,,8498,1,8,2,0,11,1165010100,아파트,1165009300001,32
1165010127,11650,서울시 서초구 방배동 816-1,816,1,방배동,방배한신트리플,37.491455,126.989142,1동,한신공영(주),2004,163,개별난방,도시가스,12층,7층,1,-,0,35.76,97.04,28.81,78.19,서울시 서초구 방배로33길 29,서울시 서초구 방배동,,,,,,,11458,1,8,2,1,11,1165010100,아파트,1165008160001,16
1165010832,11650,서울시 서초구 서초동 1467-62,1467,62,서초동,서초e-편한세상5차,37.479732,127.007187,2동,대림산업(주),2005,161,개별난방,도시가스,15층,10층,2.46,-,1,190.3,190.3,158.24,158.24,서울시 서초구 명달로4길 30,서울시 서초구 서초동,,,,,,,14237,1,2,0,0,11,1165010800,아파트,1165014670062,57
1165010834,11650,서울시 서초구 서초동 1498-5,1498,5,서초동,마제스타시티힐스테이트서리풀,37.490268,127.005958,2동,현대엔지니어링(주),2017,116,개별난방,도시가스,22층,10층,1.29,-,-,88.02,88.47,59.95,59.97,서울시 서초구 서초대로38길 12,서울시 서초구 서초동,,,,,,,109213,1,8,2,1,11,1165010800,아파트,1165014980005,26
1165010856,11650,서울시 서초구 서초동 1575-1,1575,1,서초동,지웰홈스서초,37.491985,127.013372,1동,신영건설주식회사,2019,154,개별난방,도시가스,19층,18층,0.52,-,1,22.65,33.97,14.1,21.22,서울시 서초구 반포대로28길 94,서울시 서초구 서초동,,,,,,,125532,1,0,0,1,11,1165010800,아파트,1165015750001,6
1165010649,11650,서울시 서초구 잠원동 52-2 외 1필지,52,2,잠원동,르엘신반포파크애비뉴,37.517205,127.013767,3동,롯데건설(주),2023,330,지역난방,열병합,35층,14층,0,0,1,66.67,156.72,49.98,118.97,,서울시 서초구 잠원동,,,,,,,132385,1,0,0,1,11,1165010600,아파트분양권,1165000522 외,34
1165010705,11650,서울시 서초구 반포동 12,12,0,반포동,신반포15차,37.504054,126.993632,8동,한신공영(주),1982,180,개별난방,열병합,5층,5층,1.05,-,-,146.02,217.74,122.1,181.75,서울시 서초구 신반포로15길 5,서울시 서초구 반포동,,,,,,,456,1,0,0,0,11,1165010700,재건축,1165000120000,54
1165010629,11650,서울시 서초구 잠원동 60-7,60,7,잠원동,녹원한신,37.511972,127.011443,2동,한신공영주식회사,1995,240,지역난방,열병합,15층,15층,1.02,-,0,98.87,99.14,84.75,84.95,서울시 서초구 잠원로4길 34-11,서울시 서초구 잠원동,,,,,,,512,1,2,0,0,11,1165010600,재건축,1165000600007,29
1165010624,11650,서울시 서초구 잠원동 59-10,59,10,잠원동,신반포21차,37.509409,127.014236,2동,한신공영(주),1984,108,지역난방,열병합,10층,8층,1.07,-,-,129.25,145.37,117.07,129.47,서울시 서초구 신반포로 267,서울시 서초구 잠원동,,,,,,,526,1,0,0,0,11,1165010600,재건축,1165000590010,39
1165010114,11650,서울시 서초구 방배동 3275,3275,0,방배동,방배동부센트레빌,37.497662,126.987973,3동,동부건설(주),2004,122,개별난방,도시가스,22층,18층,2.19,-,-,164.49,191.55,134.04,157.55,서울시 서초구 방배로 278,서울시 서초구 방배동,,,,,,,10495,1,2,0,0,11,1165010100,아파트,1165032750000,49
1165010115,11650,서울시 서초구 방배동 3277,3277,0,방배동,방배아이파크,37.49164,126.985,2동,현대산업개발(주),2006,138,개별난방,도시가스,15층,9층,1.71,-,-,114.5,199.17,84.32,157.56,서울시 서초구 동광로3길 18,서울시 서초구 방배동,,,,,,,18934,1,2,0,0,11,1165010100,아파트,1165032770000,46
1165010842,11650,서울시 서초구 서초동 1633-4,1633,4,서초동,헤센파크힐,37.491174,127.022487,1동,신한종합건설(주),2018,102,개별난방,도시가스,7층,7층,0.84,-,-,32.22,54.58,18.34,32.58,서울시 서초구 사임당로 115,서울시 서초구 서초동,,,,,,,122579,1,0,1,0,11,1165010800,아파트,1165016330004,10
1165010650,11650,서울시 서초구 잠원동 74번지 외 1필지,74,0,잠원동,르엘신반포,37.508793,127.002301,3동,롯데건설(주),2022,280,지역난방,열병합,34층,22층,1.88,0,1,73.52,132.36,54.98,100.96,,서울시 서초구 잠원동,,,,,,,130368,1,1,0,0,11,1165010600,아파트분양권,1165000740000,33
1165010859,11650,서울시 서초구 서초동 1597-6,1597,6,서초동,DK밸리뷰서초(주),37.487901,127.013867,1동,(주)소미건설,2022,105,개별난방,도시가스,19층,19층,0.54,0,1,32.13,35.06,26.35,28.75,,서울시 서초구 서초동,,,,,,,137216,1,8,81,30,11,1165010800,아파트분양권,1165015970006,9
1165010723,11650,"서울시 서초구 반포동 114-1,4,5번지",114,1,반포동,더샵반포리버파크(도시형),37.498597,126.992533,1동,(주)포스코건설,2022,140,개별난방,도시가스,7층,7층,1,0,1,70.18,71.74,49.55,49.98,,서울시 서초구 반포동,,,,,,,140328,1,25,116,41,11,1165010700,아파트분양권,"1165001141,4,",21
